"","Mesa","Department","District","Turnout","MAS.vote"
"20238",20238,"Potosi",37,0.882586706264244,0.641342142282802
"20239",20239,"Potosi",37,0.866203193101353,0.577119090091059
"20240",20240,"Potosi",37,0.899484307729387,0.590543962539638
"20241",20241,"Potosi",38,0.885216676820386,0.72111974553419
"20242",20242,"Potosi",38,0.873669253557878,0.627168875528507
"20243",20243,"Potosi",38,0.880931691560289,0.629540380663017
"20244",20244,"Potosi",38,0.860772718557837,0.603434216773379
"20245",20245,"Potosi",38,0.883682790250697,0.715750331780901
"20246",20246,"Potosi",38,0.857111078399794,0.670505546347388
"20247",20247,"Potosi",38,0.871561386732711,0.613729831598262
"20248",20248,"Potosi",38,0.863786557659164,0.561846085566362
"20249",20249,"Potosi",38,0.861592407535272,0.709559503013637
"20250",20250,"Potosi",38,0.882185308985528,0.556466442085398
"20251",20251,"Potosi",38,0.850336606793098,0.644199621045133
"20252",20252,"Potosi",38,0.883270343448988,0.649892822600695
"20253",20253,"Potosi",38,0.848908028221525,0.68336534544969
"20254",20254,"Potosi",38,0.878304129176403,0.667073147826536
"20255",20255,"Potosi",38,0.862500255762606,0.666517151119791
"20256",20256,"Potosi",38,0.879195625046506,0.62882572087686
"20257",20257,"Potosi",38,0.856956324891487,0.681645039862934
"20258",20258,"Potosi",38,0.855591012360775,0.714884917893284
"20259",20259,"Potosi",38,0.85730247124462,0.611342031652336
"20260",20260,"Potosi",38,0.877275437376151,0.64099737351819
"20261",20261,"Potosi",38,0.856863152967075,0.650481824162192
"20262",20262,"Potosi",38,0.859297918796119,0.722866294889203
"20263",20263,"Potosi",38,0.878166191343682,0.697369637982851
"20264",20264,"Potosi",38,0.888737225602516,0.714935699540694
"20265",20265,"Potosi",38,0.879701834778503,0.684490797508331
"20266",20266,"Potosi",38,0.889673808218692,0.571941760455349
"20267",20267,"Potosi",38,0.856874144870606,0.686877753872259
"20268",20268,"Potosi",38,0.845709447717653,0.622378117185414
"20269",20269,"Potosi",38,0.847656113988664,0.763210339526994
"20270",20270,"Potosi",38,0.879023884821642,0.583007553743034
"20271",20271,"Potosi",38,0.852676836065136,0.562493115180603
"20272",20272,"Potosi",38,0.865011922502158,0.721750906359677
"20273",20273,"Potosi",38,0.878145583835592,0.643359505307804
"20274",20274,"Potosi",38,0.875399824243481,0.734220780101086
"20275",20275,"Potosi",38,0.845035581351623,0.68167768666611
"20276",20276,"Potosi",38,0.844725540066785,0.752241038785376
"20277",20277,"Potosi",38,0.87558086545144,0.621636523182304
"20278",20278,"Potosi",38,0.877894503883364,0.580407414507075
"20279",20279,"Potosi",38,0.868622457236931,0.750081276223536
"20280",20280,"Potosi",38,0.876055632439909,0.572631351606034
"20281",20281,"Potosi",38,0.842208543386549,0.598630985445215
"20282",20282,"Potosi",38,0.857607853813361,0.647442617793093
"20283",20283,"Potosi",38,0.84320391241381,0.752915980183597
"20284",20284,"Potosi",38,0.890646013849396,0.607289448922172
"20285",20285,"Potosi",38,0.861018379798623,0.699123371802233
"20286",20286,"Potosi",38,0.877905285717933,0.739446241780749
"20287",20287,"Potosi",38,0.838149982188988,0.729436195542575
"20288",20288,"Potosi",38,0.870816367285542,0.645434009013273
"20289",20289,"Potosi",38,0.877253417049864,0.773267376318686
"20290",20290,"Potosi",38,0.887347333730361,0.630635235154134
"20291",20291,"Potosi",38,0.838527188111854,0.694705539912809
"20292",20292,"Potosi",38,0.857386409885534,0.550465808633611
"20293",20293,"Potosi",38,0.867279051137014,0.627087021044935
"20294",20294,"Potosi",38,0.864933737931631,0.727077635011966
"20295",20295,"Potosi",38,0.88870042437028,0.70209954183976
"20296",20296,"Potosi",38,0.858590632272499,0.551420821847127
"20297",20297,"Potosi",38,0.865177639736726,0.632100930841237
"20298",20298,"Potosi",38,0.851604802643413,0.630459967135313
"20299",20299,"Potosi",38,0.890055965617018,0.637168015925066
"20300",20300,"Potosi",38,0.859107131305332,0.702658934984936
"20301",20301,"Potosi",38,0.848435239944755,0.562680286338192
"20302",20302,"Potosi",38,0.871799433523585,0.646569410081651
"20303",20303,"Potosi",38,0.851488438749703,0.701466556268336
"20304",20304,"Potosi",38,0.868459175976775,0.688211606124631
"20305",20305,"Potosi",38,0.859473029281983,0.639350885006085
"20306",20306,"Potosi",38,0.865907574395978,0.761381125959714
"20307",20307,"Potosi",38,0.844564080701934,0.594577293384623
"20308",20308,"Potosi",38,0.852987825700481,0.760022506577851
"20309",20309,"Potosi",38,0.870958364461812,0.67838174652575
"20310",20310,"Potosi",38,0.875081401110673,0.61496537359377
"20311",20311,"Potosi",38,0.878173725031111,0.585720361797021
"20312",20312,"Potosi",38,0.882350965651324,0.628739936765332
"20313",20313,"Potosi",38,0.888174829714743,0.744104999853105
"20314",20314,"Potosi",38,0.886439098115,0.558553236973122
"20315",20315,"Potosi",38,0.883471727273984,0.612702700904601
"20316",20316,"Potosi",38,0.880017479867315,0.666496980105163
"20317",20317,"Potosi",38,0.865972630892242,0.558348088442055
"20318",20318,"Potosi",38,0.843191380214654,0.69391947298402
"20319",20319,"Potosi",38,0.8441783581869,0.739670988253496
"20320",20320,"Potosi",38,0.851486023067869,0.754617824823597
"20321",20321,"Potosi",38,0.869528955686531,0.732222289385936
"20322",20322,"Potosi",38,0.861761181373336,0.624296555629323
"20323",20323,"Potosi",38,0.840645336316089,0.576242462507721
"20324",20324,"Potosi",38,0.88589323695813,0.760336023235049
"20325",20325,"Potosi",38,0.843356349132614,0.684370292285371
"20326",20326,"Potosi",38,0.882093349610603,0.554541201719447
"20327",20327,"Potosi",38,0.878968935166033,0.630263250139669
"20328",20328,"Potosi",38,0.851231836386265,0.594836722196191
"20329",20329,"Potosi",38,0.88393878372558,0.549074603225831
"20330",20330,"Potosi",38,0.873579904510401,0.721153305583114
"20331",20331,"Potosi",38,0.888971423662574,0.703817309962757
"20332",20332,"Potosi",38,0.885428670586247,0.755450055015808
"20333",20333,"Potosi",38,0.856801556590114,0.633987144325865
"20334",20334,"Potosi",38,0.856888290193744,0.553651656932856
"20335",20335,"Potosi",38,0.86570121293268,0.734019538505683
"20336",20336,"Potosi",38,0.845088850183653,0.631480858083347
"20337",20337,"Potosi",38,0.86637294016195,0.773181815533167
"20338",20338,"Potosi",38,0.886343790353534,0.713995386648015
"20339",20339,"Potosi",38,0.882010627597465,0.627996510663771
"20340",20340,"Potosi",38,0.88970661570604,0.604108587478962
"20341",20341,"Potosi",38,0.889903067779665,0.679616811401266
"20342",20342,"Potosi",38,0.851511575662099,0.591872763838551
"20343",20343,"Potosi",38,0.863205029504038,0.758266969805597
"20344",20344,"Potosi",38,0.884248084343692,0.735303761762722
"20345",20345,"Potosi",38,0.889243641448771,0.683061392826699
"20346",20346,"Potosi",38,0.842362472623204,0.592159539031039
"20347",20347,"Potosi",38,0.856423768818984,0.664946640104934
"20348",20348,"Potosi",38,0.88891921302297,0.683071916549153
"20349",20349,"Potosi",38,0.851051680797311,0.639108474567393
"20350",20350,"Potosi",38,0.846962737730431,0.582632444756332
"20351",20351,"Potosi",38,0.86273457199418,0.611991899601569
"20352",20352,"Potosi",38,0.874744870745212,0.766144464449638
"20353",20353,"Potosi",38,0.855127350639913,0.670337056341714
"20354",20354,"Potosi",38,0.890268793182897,0.617098514658544
"20355",20355,"Potosi",38,0.858311486474231,0.662865312578567
"20356",20356,"Potosi",38,0.841276265033717,0.561870367588597
"20357",20357,"Potosi",38,0.876938040992187,0.609646914933173
"20358",20358,"Potosi",38,0.85278296604859,0.751561807644688
"20359",20359,"Potosi",38,0.839890550540683,0.623634959732168
"20360",20360,"Potosi",38,0.849037843498953,0.623087623440914
"20361",20361,"Potosi",38,0.874801689023432,0.719501750024963
"20362",20362,"Potosi",38,0.885537050252812,0.655562199418094
"20363",20363,"Potosi",38,0.871465333249912,0.666498705565709
"20364",20364,"Potosi",38,0.840118800564455,0.663189098899758
"20365",20365,"Potosi",38,0.888297279750437,0.65632884079257
"20366",20366,"Potosi",38,0.884392408851226,0.679472305138488
"20367",20367,"Potosi",38,0.842258330743871,0.638763679732591
"20368",20368,"Potosi",38,0.840826058404109,0.565611674803129
"20369",20369,"Potosi",38,0.871355758558144,0.752746030571598
"20370",20370,"Potosi",38,0.884369361228643,0.551363631452053
"20371",20371,"Potosi",38,0.866637036295019,0.607359440890941
"20372",20372,"Potosi",38,0.861412502501568,0.750976094720009
"20373",20373,"Potosi",38,0.838398140244842,0.647548007040128
"20374",20374,"Potosi",38,0.882205794898811,0.725389469010692
"20375",20375,"Potosi",38,0.870792491337735,0.64914540921477
"20376",20376,"Potosi",38,0.856162386898507,0.704707801531024
"20377",20377,"Potosi",38,0.848086877338124,0.585594289292564
"20378",20378,"Potosi",38,0.870285552481805,0.602292884447599
"20379",20379,"Potosi",38,0.88539715735011,0.561741124510716
"20380",20380,"Potosi",38,0.873275598807706,0.762578027213137
"20381",20381,"Potosi",38,0.879532478276517,0.636336835396837
"20382",20382,"Potosi",38,0.870838025175515,0.735881463673477
"20383",20383,"Potosi",38,0.866730958179713,0.76728861225943
"20384",20384,"Potosi",38,0.852510607104159,0.669393321461939
"20385",20385,"Potosi",38,0.846730474509568,0.746554667927164
"20386",20386,"Potosi",38,0.845106471308968,0.673799677398965
"20387",20387,"Potosi",38,0.856621712780179,0.704689018713409
"20388",20388,"Potosi",38,0.880797456480352,0.634102606358778
"20389",20389,"Potosi",38,0.883176738039525,0.631990415728041
"20390",20390,"Potosi",38,0.871586257585312,0.557851275402294
"20391",20391,"Potosi",38,0.861882806593606,0.707489263078805
"20392",20392,"Potosi",38,0.87871267525529,0.549466603741313
"20393",20393,"Potosi",38,0.88383644285577,0.571439573150816
"20394",20394,"Potosi",38,0.849937140579889,0.56893253282597
"20395",20395,"Potosi",38,0.873089351997445,0.584844401600449
"20396",20396,"Potosi",38,0.860126791882772,0.591990305892464
"20397",20397,"Potosi",38,0.888211884937877,0.663615733354415
"20398",20398,"Potosi",38,0.865552049621691,0.621676727206453
"20399",20399,"Potosi",38,0.856226113971407,0.624772141748772
"20400",20400,"Potosi",38,0.856243808283473,0.609317062311639
"20401",20401,"Potosi",38,0.856366217499201,0.722913865233434
"20402",20402,"Potosi",38,0.841406247273827,0.686364241738589
"20403",20403,"Potosi",38,0.877502622348556,0.759084731466306
"20404",20404,"Potosi",38,0.856125738589752,0.631604208623542
"20405",20405,"Potosi",38,0.875410714263936,0.579589841631427
"20406",20406,"Potosi",38,0.883981963723219,0.719704232026552
"20407",20407,"Potosi",38,0.85134407002363,0.588172105343043
"20408",20408,"Potosi",38,0.863826628455736,0.746939002309249
"20409",20409,"Potosi",38,0.873185864967477,0.760744687510055
"20410",20410,"Potosi",38,0.860557910414133,0.658223978219495
"20411",20411,"Potosi",38,0.887230151262245,0.573064470396433
"20412",20412,"Potosi",38,0.870189759218565,0.616570715267232
"20413",20413,"Potosi",38,0.84297328784949,0.766396524349231
"20414",20414,"Potosi",38,0.846025605818153,0.697632142049636
"20415",20415,"Potosi",38,0.847450528994527,0.571989696362357
"20416",20416,"Potosi",38,0.854704309246537,0.689257010461069
"20417",20417,"Potosi",38,0.86999029621828,0.633933386285462
"20418",20418,"Potosi",38,0.842434301180237,0.692869419319559
"20419",20419,"Potosi",38,0.851040711386162,0.580339115150569
"20420",20420,"Potosi",38,0.845050688879092,0.752867930762231
"20421",20421,"Potosi",38,0.870910336540181,0.616795057298798
"20422",20422,"Potosi",38,0.858590044047274,0.583230751797432
"20423",20423,"Potosi",38,0.864378114809059,0.632350888556495
"20424",20424,"Potosi",38,0.852258393004461,0.59866351339156
"20425",20425,"Potosi",38,0.839775974877857,0.737176038900353
"20426",20426,"Potosi",38,0.877616235634034,0.601636529993897
"20427",20427,"Potosi",38,0.872195390826325,0.56954652203949
"20428",20428,"Potosi",38,0.870275527911363,0.649494979005087
"20429",20429,"Potosi",38,0.87262835648895,0.620594395475341
"20430",20430,"Potosi",38,0.890812351404088,0.605122583937328
"20431",20431,"Potosi",38,0.876092427913107,0.590593821643909
"20432",20432,"Potosi",38,0.841524015507836,0.646930820911082
"20433",20433,"Potosi",38,0.861601567014096,0.642958977356838
"20434",20434,"Potosi",38,0.848821104631417,0.670502155198536
"20435",20435,"Potosi",38,0.867302268947835,0.705398995212448
"20436",20436,"Potosi",38,0.838112619957196,0.612422443583784
"20437",20437,"Potosi",38,0.844523351879603,0.749336939521015
"20438",20438,"Potosi",38,0.886420136270695,0.588112233819255
"20439",20439,"Potosi",38,0.856480721656026,0.56859670768832
"20440",20440,"Potosi",38,0.882648826186655,0.587051976610533
"20441",20441,"Potosi",38,0.864492990683394,0.640921239290728
"20442",20442,"Potosi",38,0.842288343416805,0.711108273490099
"20443",20443,"Potosi",38,0.879130801111585,0.651910073388271
"20444",20444,"Potosi",38,0.883053359303262,0.647015739330173
"20445",20445,"Potosi",38,0.843868694007856,0.75152647050893
"20446",20446,"Potosi",38,0.844294959560618,0.709878812288381
"20447",20447,"Potosi",38,0.866214177411257,0.734286707557643
"20448",20448,"Potosi",38,0.850105005701001,0.612818549764398
"20449",20449,"Potosi",38,0.880041855220154,0.669810648109579
"20450",20450,"Potosi",38,0.868931773612069,0.592550422810682
"20451",20451,"Potosi",38,0.851016832793647,0.698106096810143
"20452",20452,"Potosi",38,0.876347008100171,0.611371894973451
"20453",20453,"Potosi",38,0.863208912690217,0.57651600560771
"20454",20454,"Potosi",38,0.839292631902501,0.699890595189044
"20455",20455,"Potosi",38,0.84316452541037,0.681218091260202
"20456",20456,"Potosi",38,0.879602356657517,0.686244097635162
"20457",20457,"Potosi",38,0.841882568090426,0.559892024719721
"20458",20458,"Potosi",38,0.844397505568367,0.767722212560171
"20459",20459,"Potosi",38,0.870390958803763,0.69632129227043
"20460",20460,"Potosi",38,0.861224288188723,0.631043355501771
"20461",20461,"Potosi",38,0.851647579075812,0.568165115100039
"20462",20462,"Potosi",38,0.852711415643229,0.739758230543162
"20463",20463,"Potosi",38,0.859287769689559,0.592640755113491
"20464",20464,"Potosi",38,0.877035527721703,0.658069098352503
"20465",20465,"Potosi",38,0.867824821261529,0.568050525318641
"20466",20466,"Potosi",38,0.888154701887597,0.638415138976899
"20467",20467,"Potosi",38,0.881674348244515,0.629665516912058
"20468",20468,"Potosi",38,0.854886749530094,0.63518594570172
"20469",20469,"Potosi",38,0.861125026637244,0.613025470304303
"20470",20470,"Potosi",38,0.867153199190325,0.602187408821745
"20471",20471,"Potosi",38,0.861031751556836,0.769049772171131
"20472",20472,"Potosi",38,0.855076386251294,0.590836154325796
"20473",20473,"Potosi",38,0.878342257656916,0.670186338050701
"20474",20474,"Potosi",38,0.885959789889874,0.583261971049131
"20475",20475,"Potosi",38,0.870127749154791,0.706939229155351
"20476",20476,"Potosi",38,0.843497671352046,0.695711248870977
"20477",20477,"Potosi",38,0.838805430420794,0.704194438193201
"20478",20478,"Potosi",38,0.87571846446485,0.581369891263126
"20479",20479,"Potosi",38,0.872798912576407,0.732644009451786
"20480",20480,"Potosi",38,0.844657220519089,0.609573750169357
"20481",20481,"Potosi",38,0.881456784376179,0.578427412773448
"20482",20482,"Potosi",38,0.880171031837515,0.755682399439284
"20483",20483,"Potosi",38,0.859834092088563,0.723333613820436
"20484",20484,"Potosi",38,0.856466862875949,0.714151270318341
"20485",20485,"Potosi",38,0.884868985252964,0.727648306120612
"20486",20486,"Potosi",38,0.85591611130673,0.667483294982012
"20487",20487,"Potosi",38,0.843595241822431,0.672076109834866
"20488",20488,"Potosi",38,0.856631702437995,0.606462633460011
"20489",20489,"Potosi",38,0.850218762319801,0.626637562640389
"20490",20490,"Potosi",38,0.851665159195785,0.757546624304279
"20491",20491,"Potosi",38,0.856279441988061,0.767251299148683
"20492",20492,"Potosi",38,0.88140699556056,0.774742266774511
"20493",20493,"Potosi",38,0.859656109869281,0.626768611527514
"20494",20494,"Potosi",38,0.871192050461784,0.551087319310553
"20495",20495,"Potosi",38,0.868237473559573,0.759946737754481
"20496",20496,"Potosi",38,0.854017694618539,0.605434352759062
"20497",20497,"Potosi",38,0.864682707240192,0.688131344280286
"20498",20498,"Potosi",38,0.838815260592791,0.551603554889566
"20499",20499,"Potosi",38,0.848012607022923,0.643625343872054
"20500",20500,"Potosi",38,0.841639236318915,0.624738643905292
"20501",20501,"Potosi",38,0.880163864170349,0.626775214878775
"20502",20502,"Potosi",38,0.867854228320896,0.71419597873606
"20503",20503,"Potosi",38,0.872925631468481,0.631545915245535
"20504",20504,"Potosi",38,0.878342021153226,0.656463799260149
"20505",20505,"Potosi",38,0.873977829426949,0.6968570444903
"20506",20506,"Potosi",38,0.85245233842569,0.73596947676054
"20507",20507,"Potosi",38,0.890707653752825,0.75698389988828
"20508",20508,"Potosi",38,0.882313164966384,0.688908537359087
"20509",20509,"Potosi",38,0.89045830791382,0.765840570488073
"20510",20510,"Potosi",38,0.881367343418897,0.75839789571002
"20511",20511,"Potosi",38,0.880397922394527,0.635333962393349
"20512",20512,"Potosi",38,0.83835507609533,0.746106849820948
"20513",20513,"Potosi",38,0.874281480947363,0.725633493141134
"20514",20514,"Potosi",38,0.866945379071333,0.594392640806998
"20515",20515,"Potosi",38,0.846916448988988,0.739072706126311
"20516",20516,"Potosi",38,0.852562932195384,0.62200439872314
"20517",20517,"Potosi",38,0.857454456002487,0.590215594979569
"20518",20518,"Potosi",38,0.843555119367531,0.713347873989455
"20519",20519,"Potosi",38,0.846500061843261,0.634202442394595
"20520",20520,"Potosi",38,0.890373292752896,0.573788220006072
"20521",20521,"Potosi",38,0.852374314440884,0.664789097940127
"20522",20522,"Potosi",38,0.855043520221961,0.707686643704983
"20523",20523,"Potosi",38,0.840085894197135,0.722609205869842
"20524",20524,"Potosi",38,0.873382569091724,0.655891175873826
"20525",20525,"Potosi",38,0.839569659091396,0.554904769903517
"20526",20526,"Potosi",38,0.844784542639549,0.635246403892673
"20527",20527,"Potosi",38,0.878646593242347,0.72862095822747
"20528",20528,"Potosi",38,0.876648936568176,0.729021964726613
"20529",20529,"Potosi",38,0.858672820363449,0.705109616648051
"20530",20530,"Potosi",38,0.888837443648722,0.556630065043994
"20531",20531,"Potosi",38,0.889566351246488,0.729552803721383
"20532",20532,"Potosi",38,0.883886224812449,0.591932859005723
"20533",20533,"Potosi",38,0.879919708287846,0.726486121217999
"20534",20534,"Potosi",38,0.854639197174315,0.695727699566275
"20535",20535,"Potosi",38,0.845112398175227,0.601408876210054
"20536",20536,"Potosi",38,0.883245865162605,0.666723676792652
"20537",20537,"Potosi",38,0.844662826621734,0.600503916268972
"20538",20538,"Potosi",38,0.851111010436499,0.717379650743973
"20539",20539,"Potosi",38,0.889220713171756,0.676027406179651
"20540",20540,"Potosi",38,0.881918686438898,0.57939095627882
"20541",20541,"Potosi",38,0.884360860788972,0.61801960622754
"20542",20542,"Potosi",38,0.865367016460819,0.569082989071258
"20543",20543,"Potosi",38,0.856852471717945,0.654963110841753
"20544",20544,"Potosi",38,0.841608280584893,0.71831630774439
"20545",20545,"Potosi",38,0.842810113452866,0.730490124828394
"20546",20546,"Potosi",38,0.856205798542964,0.701481603850009
"20547",20547,"Potosi",38,0.841986337671402,0.644348280632147
"20548",20548,"Potosi",38,0.842542326653578,0.707186598097937
"20549",20549,"Potosi",38,0.875180711947658,0.720906189217907
"20550",20550,"Potosi",38,0.87340665536802,0.569930115245818
"20551",20551,"Potosi",38,0.850326187271257,0.621132935779206
"20552",20552,"Potosi",38,0.873975036935924,0.763130604683367
"20553",20553,"Potosi",38,0.883165905226343,0.726977476206061
"20554",20554,"Potosi",38,0.841218759872752,0.709254758910996
"20555",20555,"Potosi",38,0.862747738169549,0.614167624101642
"20556",20556,"Potosi",38,0.879127692689101,0.682116451076666
"20557",20557,"Potosi",39,0.868514777629193,0.879768077514736
"20558",20558,"Potosi",39,0.85945704117463,0.777748897991641
"20559",20559,"Potosi",39,0.871941912433378,0.917543123122018
"20560",20560,"Potosi",39,0.883873436186596,0.96543116507417
"20561",20561,"Potosi",39,0.858060836741541,0.932319512067945
"20562",20562,"Potosi",39,0.873310563438123,0.815986358940091
"20563",20563,"Potosi",39,0.883855441574212,0.819741061872754
"20564",20564,"Potosi",39,0.859184240136207,0.938119126434535
"20565",20565,"Potosi",39,0.830276827527134,0.85605363267556
"20566",20566,"Potosi",39,0.83532132234458,0.96656722171701
"20567",20567,"Potosi",39,0.8790957408422,0.841071322501041
"20568",20568,"Potosi",39,0.82611557871361,0.978351451487318
"20569",20569,"Potosi",39,0.832073900520313,0.89388170792312
"20570",20570,"Potosi",39,0.846700295320775,0.896120434133665
"20571",20571,"Potosi",39,0.828813240406681,0.892006664265921
"20572",20572,"Potosi",39,0.858128938405003,0.970573734232619
"20573",20573,"Potosi",39,0.826324921776819,0.928155285611663
"20574",20574,"Potosi",39,0.870533573171974,0.926009151560972
"20575",20575,"Potosi",39,0.84259005211558,0.839373761807424
"20576",20576,"Potosi",39,0.849447122906716,0.993705564812177
"20577",20577,"Potosi",39,0.834242667812015,0.935622252659587
"20578",20578,"Potosi",39,0.845383101355692,0.818454683145547
"20579",20579,"Potosi",39,0.832093455860051,0.840593379312759
"20580",20580,"Potosi",39,0.877816166197418,0.744020156943697
"20581",20581,"Potosi",39,0.880254661338811,0.994941403728046
"20582",20582,"Potosi",39,0.870810673493713,0.994052935516339
"20583",20583,"Potosi",39,0.885255651785896,0.83560394545795
"20584",20584,"Potosi",39,0.834849795752131,0.921265107708418
"20585",20585,"Potosi",39,0.844359756062676,0.767099625950395
"20586",20586,"Potosi",39,0.87226304613927,0.983631097436678
"20587",20587,"Potosi",39,0.847584132639554,0.771961407214669
"20588",20588,"Potosi",39,0.850862340990267,0.820405712526353
"20589",20589,"Potosi",39,0.86630529247749,0.936792484769274
"20590",20590,"Potosi",39,0.861045633320744,0.739263773146297
"20591",20591,"Potosi",39,0.861839430121369,0.928919664960608
"20592",20592,"Potosi",39,0.825226466184244,0.901041785303994
"20593",20593,"Potosi",39,0.870149828128204,0.743268993243091
"20594",20594,"Potosi",39,0.841226380508206,0.903515404860757
"20595",20595,"Potosi",39,0.874766324247561,0.877010757867122
"20596",20596,"Potosi",39,0.847012825234054,0.885288678725387
"20597",20597,"Potosi",39,0.863641766414428,0.982483989720014
"20598",20598,"Potosi",39,0.859685208407522,0.763064336566029
"20599",20599,"Potosi",39,0.855744472463415,0.883371383141294
"20600",20600,"Potosi",39,0.864854692700148,0.815808307547948
"20601",20601,"Potosi",39,0.83515460378905,0.937599807804571
"20602",20602,"Potosi",39,0.845428659650107,0.973827976978126
"20603",20603,"Potosi",39,0.837391547621625,0.852913892716877
"20604",20604,"Potosi",39,0.852718145022935,0.789406035542274
"20605",20605,"Potosi",39,0.830413922740748,0.916233043996586
"20606",20606,"Potosi",39,0.855759196631048,0.89996996698144
"20607",20607,"Potosi",39,0.842438200627829,0.765659201459714
"20608",20608,"Potosi",39,0.855933720579505,0.757480596009003
"20609",20609,"Potosi",39,0.862730307828684,0.835850482479648
"20610",20610,"Potosi",39,0.866540681521206,0.933299676892426
"20611",20611,"Potosi",39,0.828105256177668,0.833500125811385
"20612",20612,"Potosi",39,0.879994515701614,0.870364070513962
"20613",20613,"Potosi",39,0.83586357502045,0.812053604314625
"20614",20614,"Potosi",39,0.875927316612178,0.81701448216581
"20615",20615,"Potosi",39,0.83653310792174,0.949709623027458
"20616",20616,"Potosi",39,0.839606249053538,0.781175009589264
"20617",20617,"Potosi",39,0.863461794429767,0.857456556996643
"20618",20618,"Potosi",39,0.875147720545441,0.889458976597611
"20619",20619,"Potosi",39,0.851159319756198,0.778039332394494
"20620",20620,"Potosi",39,0.853065977758755,0.949978160753984
"20621",20621,"Potosi",39,0.866602583626822,0.743293357920415
"20622",20622,"Potosi",39,0.837393573036462,0.756572309045154
"20623",20623,"Potosi",39,0.863342786140049,0.933851809659058
"20624",20624,"Potosi",39,0.853844877835217,0.853868856547055
"20625",20625,"Potosi",39,0.830454828721921,0.847900481375213
"20626",20626,"Potosi",39,0.863233917713296,0.777747078034081
"20627",20627,"Potosi",39,0.857012855024295,0.887190574062642
"20628",20628,"Potosi",39,0.826882158460656,0.750209018596894
"20629",20629,"Potosi",39,0.872986549423289,0.98092647159167
"20630",20630,"Potosi",39,0.844469876416507,0.901035082320806
"20631",20631,"Potosi",39,0.853733072222715,0.928786806194641
"20632",20632,"Potosi",39,0.850028368146381,0.962639506220053
"20633",20633,"Potosi",39,0.845477487553682,0.956701079410169
"20634",20634,"Potosi",39,0.860193537098555,0.803766857810717
"20635",20635,"Potosi",39,0.875093682522365,0.896715487676327
"20636",20636,"Potosi",39,0.855737957689658,0.864258085961369
"20637",20637,"Potosi",39,0.876757518832476,0.887534011046338
"20638",20638,"Potosi",39,0.852761995950936,0.872645019727871
"20639",20639,"Potosi",39,0.859924651354185,0.930676815704526
"20640",20640,"Potosi",39,0.875493993955999,0.972639952868085
"20641",20641,"Potosi",39,0.862630467348804,0.915011342072799
"20642",20642,"Potosi",39,0.873533272650212,0.972415310237695
"20643",20643,"Potosi",39,0.853943600167482,0.822038849512478
"20644",20644,"Potosi",39,0.836531606096438,0.967552467161137
"20645",20645,"Potosi",39,0.847251900563363,0.892600923403662
"20646",20646,"Potosi",39,0.855440798846883,0.946484776571274
"20647",20647,"Potosi",39,0.885600378702464,0.897188009055535
"20648",20648,"Potosi",39,0.861492560863938,0.752840968508291
"20649",20649,"Potosi",39,0.852477977251042,0.83972358024807
"20650",20650,"Potosi",39,0.827138757455019,0.76419308391391
"20651",20651,"Potosi",39,0.837552267911656,0.755316190284348
"20652",20652,"Potosi",39,0.872707108739891,0.923585749808254
"20653",20653,"Potosi",39,0.849419365480979,0.829847278926825
"20654",20654,"Potosi",39,0.857544756319491,0.983258429827543
"20655",20655,"Potosi",39,0.861834311831853,0.776653233330302
"20656",20656,"Potosi",39,0.874473113428496,0.970160168810919
"20657",20657,"Potosi",39,0.846754769564603,0.815127557551938
"20658",20658,"Potosi",39,0.825997181750434,0.780201728204345
"20659",20659,"Potosi",39,0.879158905992497,0.858466018892514
"20660",20660,"Potosi",39,0.851458231526315,0.849905788317372
"20661",20661,"Potosi",39,0.860319711228692,0.779846336121122
"20662",20662,"Potosi",39,0.879538419704874,0.898617192875942
"20663",20663,"Potosi",39,0.833955702621577,0.86391933428902
"20664",20664,"Potosi",39,0.858685817824313,0.995734637456001
"20665",20665,"Potosi",39,0.838371048572228,0.922541475586668
"20666",20666,"Potosi",39,0.865079984496017,0.770544614812169
"20667",20667,"Potosi",39,0.861004874049443,0.796701809081483
"20668",20668,"Potosi",39,0.874350959791845,0.867044283499636
"20669",20669,"Potosi",39,0.853591315915079,0.957932260254525
"20670",20670,"Potosi",39,0.826410334312996,0.947218026624325
"20671",20671,"Potosi",39,0.825473323339994,0.983021892770894
"20672",20672,"Potosi",39,0.865243705575816,0.844565972884978
"20673",20673,"Potosi",39,0.864724657079492,0.920489987867847
"20674",20674,"Potosi",39,0.832608724555454,0.92921129280487
"20675",20675,"Potosi",39,0.830352329577033,0.901508611573823
"20676",20676,"Potosi",39,0.853956859686511,0.777459117344771
"20677",20677,"Potosi",39,0.869473555792599,0.98708732678833
"20678",20678,"Potosi",39,0.878178263908458,0.77592259415207
"20679",20679,"Potosi",39,0.884507666364484,0.84696554273061
"20680",20680,"Potosi",39,0.878992773964881,0.867044953791942
"20681",20681,"Potosi",39,0.826286529478612,0.797307014603095
"20682",20682,"Potosi",39,0.841451410650934,0.976749336280926
"20683",20683,"Potosi",39,0.837882726397341,0.821878589519368
"20684",20684,"Potosi",39,0.855986513176114,0.871905154664866
"20685",20685,"Potosi",39,0.862328515813577,0.971643063628213
"20686",20686,"Potosi",39,0.875481195371376,0.83864051223543
"20687",20687,"Potosi",39,0.854043215873505,0.95030269882598
