"","Mesa","Department","District","Turnout","MAS.vote","VS","BBS","stolen.prop","bboxstuff.prop","Fraud.type"
"14434",14434,"Cochabamba",24,0.918893112809802,0.758194693471504,0,0,0,0,"Clean"
"14435",14435,"Cochabamba",24,0.990977794136306,0.694463351440062,0,1,0,0.893,"BBS"
"14436",14436,"Cochabamba",24,0.896528758854171,0.73386623100467,0,0,0,0,"Clean"
"14437",14437,"Cochabamba",24,0.988031962113454,0.858407052452694,0,1,0,0.856,"BBS"
"14438",14438,"Cochabamba",24,0.884075604419721,0.98217957987319,1,0,0.719,0,"VS"
"14439",14439,"Cochabamba",24,0.955569851072136,0.877137328123181,0,1,0,0.636,"BBS"
"14440",14440,"Cochabamba",24,0.908421385698827,0.866983859976105,0,0,0,0,"Clean"
"14441",14441,"Cochabamba",24,0.86279106917884,0.840422904363341,0,0,0,0,"Clean"
"14442",14442,"Cochabamba",24,1,0.834424826530099,0,1,0,1,"BBS"
"14443",14443,"Cochabamba",24,0.888611924593652,0.935274989630246,1,0,0.748,0,"VS"
"14444",14444,"Cochabamba",24,0.915956819928268,0.810479921156672,0,0,0,0,"Clean"
"14445",14445,"Cochabamba",24,0.876079886661669,0.89021727511857,0,0,0,0,"Clean"
"14446",14446,"Cochabamba",24,0.892511866102396,0.970418957476008,1,0,0.762,0,"VS"
"14447",14447,"Cochabamba",24,0.913724048359417,0.939915762586586,1,0,0.733,0,"VS"
"14448",14448,"Cochabamba",24,0.90067660785396,0.984608641742678,1,0,0.722,0,"VS"
"14449",14449,"Cochabamba",24,0.897920618331814,0.964443952161592,1,0,0.737,0,"VS"
"14450",14450,"Cochabamba",24,0.988447657937545,0.890380664240055,0,1,0,0.902,"BBS"
"14451",14451,"Cochabamba",24,0.879576676353526,0.793682973924679,0,0,0,0,"Clean"
"14452",14452,"Cochabamba",24,0.893945144448916,0.961320312421899,1,0,0.82,0,"VS"
"14453",14453,"Cochabamba",24,0.885649519053407,0.744001121647647,0,0,0,0,"Clean"
"14454",14454,"Cochabamba",24,0.905664785188278,0.793495428835939,0,0,0,0,"Clean"
"14455",14455,"Cochabamba",24,0.907190395553935,0.986405275337757,1,0,0.842,0,"VS"
"14456",14456,"Cochabamba",24,0.908766862527646,0.701553861086811,0,0,0,0,"Clean"
"14457",14457,"Cochabamba",24,0.914432084359198,0.80233777721415,0,0,0,0,"Clean"
"14458",14458,"Cochabamba",24,0.913498590437636,0.855649147223405,0,0,0,0,"Clean"
"14459",14459,"Cochabamba",24,0.88339663764,0.74809420415206,0,0,0,0,"Clean"
"14460",14460,"Cochabamba",24,0.898356241934459,0.917889462574441,0,0,0,0,"Clean"
"14461",14461,"Cochabamba",24,0.992924457631901,0.75246472286465,0,1,0,0.923,"BBS"
"14462",14462,"Cochabamba",24,0.911136686550312,0.891981573210378,0,0,0,0,"Clean"
"14463",14463,"Cochabamba",24,0.969705632775514,0.914037477784735,0,1,0,0.757,"BBS"
"14464",14464,"Cochabamba",24,0.887161425736908,0.692378809351652,0,0,0,0,"Clean"
"14465",14465,"Cochabamba",24,0.865337897032274,0.966587861519696,1,0,0.835,0,"VS"
"14466",14466,"Cochabamba",24,0.91855998776399,0.985629801589441,1,0,0.874,0,"VS"
"14467",14467,"Cochabamba",24,0.910305414073352,0.776053094035855,0,0,0,0,"Clean"
"14468",14468,"Cochabamba",24,0.982157467953504,0.782756235619524,0,1,0,0.867,"BBS"
"14469",14469,"Cochabamba",24,0.910838478047655,0.856477660872856,0,0,0,0,"Clean"
"14470",14470,"Cochabamba",24,0.90961835502331,0.947844943273047,0,0,0,0,"Clean"
"14471",14471,"Cochabamba",24,0.921253591500989,0.712677492011355,0,0,0,0,"Clean"
"14472",14472,"Cochabamba",24,0.981467782097126,0.713704515679954,0,1,0,0.837,"BBS"
"14473",14473,"Cochabamba",24,0.883381431390353,0.908738139270521,0,0,0,0,"Clean"
"14474",14474,"Cochabamba",24,0.988265306392299,0.719854001287574,0,1,0,0.894,"BBS"
"14475",14475,"Cochabamba",24,0.891090686748114,0.982697240530849,1,0,0.742,0,"VS"
"14476",14476,"Cochabamba",24,0.910992653462535,0.785580524785379,0,0,0,0,"Clean"
"14477",14477,"Cochabamba",24,0.988662517404342,0.909154060840209,0,1,0,0.9,"BBS"
"14478",14478,"Cochabamba",24,0.91876151612432,0.767956831519048,0,0,0,0,"Clean"
"14479",14479,"Cochabamba",24,0.921204703032811,0.862332056075706,0,0,0,0,"Clean"
"14480",14480,"Cochabamba",24,0.980958586658373,0.930143250834964,0,1,0,0.822,"BBS"
"14481",14481,"Cochabamba",24,0.922019514037058,0.867099834806265,0,0,0,0,"Clean"
"14482",14482,"Cochabamba",24,0.981718993619421,0.805157606808399,0,1,0,0.858,"BBS"
"14483",14483,"Cochabamba",24,0.983907279203961,0.698894673984032,0,1,0,0.843,"BBS"
"14484",14484,"Cochabamba",24,0.970811148739755,0.775531231474469,0,1,0,0.763,"BBS"
"14485",14485,"Cochabamba",24,0.863627405467479,0.719153148614848,0,0,0,0,"Clean"
"14486",14486,"Cochabamba",24,0.897686676917553,0.907668663039367,0,0,0,0,"Clean"
"14487",14487,"Cochabamba",24,0.904429971529295,0.912884032324877,0,0,0,0,"Clean"
"14488",14488,"Cochabamba",24,0.888119222093581,0.87697384455455,0,0,0,0,"Clean"
"14489",14489,"Cochabamba",24,0.910102202321345,0.734403947550194,0,0,0,0,"Clean"
"14490",14490,"Cochabamba",24,0.987153407460919,0.915260680215293,0,1,0,0.87,"BBS"
"14491",14491,"Cochabamba",24,0.871806027955904,0.903010235493175,0,0,0,0,"Clean"
"14492",14492,"Cochabamba",24,1,0.792255928343296,0,1,0,1,"BBS"
"14493",14493,"Cochabamba",24,0.876091526068342,0.939527378202258,0,0,0,0,"Clean"
"14494",14494,"Cochabamba",24,0.880117829022687,0.932262832001084,1,0,0.734,0,"VS"
"14495",14495,"Cochabamba",24,0.881371524174566,0.744760438380334,0,0,0,0,"Clean"
"14496",14496,"Cochabamba",24,0.983465652846306,0.69832538770485,0,1,0,0.832,"BBS"
"14497",14497,"Cochabamba",24,0.901149049134355,0.986017319238722,1,0,0.771,0,"VS"
"14498",14498,"Cochabamba",24,0.98105074942148,0.738612701534889,0,1,0,0.829,"BBS"
"14499",14499,"Cochabamba",24,0.984918636861261,0.705079239195294,0,1,0,0.826,"BBS"
"14500",14500,"Cochabamba",24,0.890215724983342,0.967538305814729,1,0,0.798,0,"VS"
"14501",14501,"Cochabamba",24,0.875666565452259,0.695178948753478,0,0,0,0,"Clean"
"14502",14502,"Cochabamba",24,0.986594580260986,0.899381577394175,0,1,0,0.881,"BBS"
"14503",14503,"Cochabamba",24,0.897901845835103,0.875185239671972,0,0,0,0,"Clean"
"14504",14504,"Cochabamba",24,0.984199203349045,0.931202554324063,0,1,0,0.849,"BBS"
"14505",14505,"Cochabamba",24,0.991894358212812,0.807232024868317,0,1,0,0.915,"BBS"
"14506",14506,"Cochabamba",24,0.912880084181023,0.958059721247571,1,0,0.812,0,"VS"
"14507",14507,"Cochabamba",24,0.867257737825141,0.789676134009391,0,0,0,0,"Clean"
"14508",14508,"Cochabamba",24,0.914894622134011,0.953594875693082,1,0,0.754,0,"VS"
"14509",14509,"Cochabamba",24,0.896969332394159,0.966777019367998,1,0,0.795,0,"VS"
"14510",14510,"Cochabamba",24,0.913055953647686,0.953705472673846,1,0,0.829,0,"VS"
"14511",14511,"Cochabamba",24,0.92086171602885,0.785584804463453,0,0,0,0,"Clean"
"14512",14512,"Cochabamba",24,0.991749743127346,0.703192282237311,0,1,0,0.905,"BBS"
"14513",14513,"Cochabamba",24,0.988324989375955,0.901094889596501,0,1,0,0.899,"BBS"
"14514",14514,"Cochabamba",24,0.880638199202942,0.941112155746153,0,0,0,0,"Clean"
"14515",14515,"Cochabamba",24,0.912957528901204,0.838100827035991,0,0,0,0,"Clean"
"14516",14516,"Cochabamba",24,0.865123652967791,0.881403312638253,0,0,0,0,"Clean"
"14517",14517,"Cochabamba",24,0.888042077379681,0.874851618359319,0,0,0,0,"Clean"
"14518",14518,"Cochabamba",24,0.865116618105975,0.968176124926544,1,0,0.848,0,"VS"
"14519",14519,"Cochabamba",25,0.861641306074763,0.908327570310244,0,0,0,0,"Clean"
"14520",14520,"Cochabamba",25,0.859844274238012,0.956395453206423,1,0,0.81,0,"VS"
"14521",14521,"Cochabamba",25,0.914003656256147,0.864408896819083,0,0,0,0,"Clean"
"14522",14522,"Cochabamba",25,0.979818787847912,0.757401461586596,0,1,0,0.836,"BBS"
"14523",14523,"Cochabamba",25,0.864502454083599,0.742811522153982,0,0,0,0,"Clean"
"14524",14524,"Cochabamba",25,0.898880138606268,0.848284668783118,0,0,0,0,"Clean"
"14525",14525,"Cochabamba",25,0.873108763707487,0.973943195993836,1,0,0.735,0,"VS"
"14526",14526,"Cochabamba",25,0.911173892137884,0.91553073989147,0,0,0,0,"Clean"
"14527",14527,"Cochabamba",25,0.985806483998871,0.721658127025497,0,1,0,0.834,"BBS"
"14528",14528,"Cochabamba",25,0.988394330629345,0.84716376641142,0,1,0,0.871,"BBS"
"14529",14529,"Cochabamba",25,0.88194727627673,0.838832937492402,0,0,0,0,"Clean"
"14530",14530,"Cochabamba",25,0.886186161630655,0.97969808064753,1,0,0.765,0,"VS"
"14531",14531,"Cochabamba",25,0.874170936720124,0.84736463092238,0,0,0,0,"Clean"
"14532",14532,"Cochabamba",25,0.876902775011544,0.735392833927942,0,0,0,0,"Clean"
"14533",14533,"Cochabamba",25,0.977747862747875,0.794969525436056,0,1,0,0.816,"BBS"
"14534",14534,"Cochabamba",25,0.865111100416288,0.780549152389766,0,0,0,0,"Clean"
"14535",14535,"Cochabamba",25,0.906323420656997,0.799031611769504,0,0,0,0,"Clean"
"14536",14536,"Cochabamba",25,0.877558172151813,0.846527418255054,0,0,0,0,"Clean"
"14537",14537,"Cochabamba",25,0.908787671942173,0.796404490352173,0,0,0,0,"Clean"
"14538",14538,"Cochabamba",25,0.972704325099786,0.756169318761646,0,1,0,0.777,"BBS"
"14539",14539,"Cochabamba",25,0.970143202495869,0.780776272361399,0,1,0,0.761,"BBS"
"14540",14540,"Cochabamba",25,0.973856251396658,0.913846864246767,0,1,0,0.778,"BBS"
"14541",14541,"Cochabamba",25,0.901289576209336,0.796043474970975,0,0,0,0,"Clean"
"14542",14542,"Cochabamba",25,0.886790863290728,0.914644741327048,0,0,0,0,"Clean"
"14543",14543,"Cochabamba",25,0.993810198960172,0.881517396015632,0,1,0,0.942,"BBS"
"14544",14544,"Cochabamba",25,0.963625551761216,0.863706538241409,0,1,0,0.719,"BBS"
"14545",14545,"Cochabamba",25,0.873612461060615,0.820412166474331,0,0,0,0,"Clean"
"14546",14546,"Cochabamba",25,0.89851905948763,0.796875565932736,0,0,0,0,"Clean"
"14547",14547,"Cochabamba",25,0.989691304463855,0.841100814888296,0,1,0,0.902,"BBS"
"14548",14548,"Cochabamba",25,0.879299806314875,0.926388401319908,1,0,0.73,0,"VS"
"14549",14549,"Cochabamba",25,0.870174200719581,0.980613476548475,1,0,0.78,0,"VS"
"14550",14550,"Cochabamba",25,0.875524391829017,0.82927245223051,0,0,0,0,"Clean"
"14551",14551,"Cochabamba",25,0.89177087136103,0.794012611116248,0,0,0,0,"Clean"
"14552",14552,"Cochabamba",25,0.904971105814871,0.866961292373782,0,0,0,0,"Clean"
"14553",14553,"Cochabamba",25,0.976396876799471,0.882243609773679,0,1,0,0.816,"BBS"
"14554",14554,"Cochabamba",25,0.907052030401216,0.838978431040271,0,0,0,0,"Clean"
"14555",14555,"Cochabamba",25,0.880159437753961,0.948028963287739,1,0,0.786,0,"VS"
"14556",14556,"Cochabamba",25,0.883304287937836,0.858788101887299,0,0,0,0,"Clean"
"14557",14557,"Cochabamba",25,0.873204429434337,0.76606953030743,0,0,0,0,"Clean"
"14558",14558,"Cochabamba",25,0.902415232319783,0.731359076149109,0,0,0,0,"Clean"
"14559",14559,"Cochabamba",25,0.889963210773661,0.925760144970289,1,0,0.727,0,"VS"
"14560",14560,"Cochabamba",25,0.887458049726136,0.886548503962643,0,0,0,0,"Clean"
"14561",14561,"Cochabamba",25,0.897733167939056,0.711087215776347,0,0,0,0,"Clean"
"14562",14562,"Cochabamba",25,0.908054417280683,0.800519043806845,0,0,0,0,"Clean"
"14563",14563,"Cochabamba",25,0.907442095909815,0.95388231175753,1,0,0.83,0,"VS"
"14564",14564,"Cochabamba",25,0.986067885045053,0.921648865193224,0,1,0,0.884,"BBS"
"14565",14565,"Cochabamba",25,0.992770501269403,0.806453455841951,0,1,0,0.933,"BBS"
"14566",14566,"Cochabamba",25,0.897905322516498,0.98673576489182,1,0,0.904,0,"VS"
"14567",14567,"Cochabamba",25,0.905551641180256,0.982620414220124,1,0,0.744,0,"VS"
"14568",14568,"Cochabamba",25,0.863719565252654,0.720538463084095,0,0,0,0,"Clean"
"14569",14569,"Cochabamba",25,0.871418105550885,0.975392415022798,1,0,0.824,0,"VS"
"14570",14570,"Cochabamba",25,0.981117887302514,0.759841722841089,0,1,0,0.842,"BBS"
"14571",14571,"Cochabamba",25,0.90369460293315,0.934298923681781,1,0,0.767,0,"VS"
"14572",14572,"Cochabamba",25,0.860598518376059,0.779166258939355,0,0,0,0,"Clean"
"14573",14573,"Cochabamba",25,0.981675643703552,0.782754739633797,0,1,0,0.825,"BBS"
"14574",14574,"Cochabamba",25,0.894123499753485,0.978144982910878,1,0,0.814,0,"VS"
"14575",14575,"Cochabamba",25,0.981928258800298,0.72431898516588,0,1,0,0.85,"BBS"
"14576",14576,"Cochabamba",25,0.99289948218206,0.744511833081602,0,1,0,0.92,"BBS"
"14577",14577,"Cochabamba",25,0.970465560392719,0.809103337156886,0,1,0,0.714,"BBS"
"14578",14578,"Cochabamba",25,0.877710471456907,0.96508651419375,1,0,0.778,0,"VS"
"14579",14579,"Cochabamba",25,0.971509534564199,0.807100927215747,0,1,0,0.791,"BBS"
"14580",14580,"Cochabamba",25,0.907253618881295,0.944325149266389,1,0,0.798,0,"VS"
"14581",14581,"Cochabamba",25,0.910802879437354,0.881779921310404,0,0,0,0,"Clean"
"14582",14582,"Cochabamba",25,0.880856724440874,0.975955639560217,1,0,0.816,0,"VS"
"14583",14583,"Cochabamba",25,0.902349059758026,0.955726680088525,1,0,0.736,0,"VS"
"14584",14584,"Cochabamba",25,0.899561506320113,0.960361845742182,1,0,0.701,0,"VS"
"14585",14585,"Cochabamba",25,0.969782677818716,0.948898881944711,0,1,0,0.741,"BBS"
"14586",14586,"Cochabamba",25,0.866657386130769,0.882538863269898,0,0,0,0,"Clean"
"14587",14587,"Cochabamba",25,0.863193608960156,0.908068639366558,0,0,0,0,"Clean"
"14588",14588,"Cochabamba",25,0.900091370117996,0.953709063643467,1,0,0.775,0,"VS"
"14589",14589,"Cochabamba",25,0.884976705603922,0.802517591505724,0,0,0,0,"Clean"
"14590",14590,"Cochabamba",25,0.914333647484924,0.83899980158455,0,0,0,0,"Clean"
"14591",14591,"Cochabamba",25,0.908791567724886,0.826060142710767,0,0,0,0,"Clean"
"14592",14592,"Cochabamba",25,0.865876132489231,0.978630237235204,1,0,0.799,0,"VS"
"14593",14593,"Cochabamba",25,0.90246897696691,0.784587479366099,0,0,0,0,"Clean"
"14594",14594,"Cochabamba",25,0.874130488750562,0.78262846175366,0,0,0,0,"Clean"
"14595",14595,"Cochabamba",25,0.876038189036442,0.764046384392375,0,0,0,0,"Clean"
"14596",14596,"Cochabamba",25,0.95195763222066,0.8176321821804,0,1,0,0.654,"BBS"
"14597",14597,"Cochabamba",25,0.895560252949642,0.900573716606984,0,0,0,0,"Clean"
"14598",14598,"Cochabamba",25,0.908820355582375,0.916049170341358,0,0,0,0,"Clean"
"14599",14599,"Cochabamba",25,0.905264090658433,0.987838036277824,1,0,0.77,0,"VS"
"14600",14600,"Cochabamba",25,0.985230107528256,0.942439803396235,0,1,0,0.871,"BBS"
"14601",14601,"Cochabamba",25,0.884637099901779,0.770853729465574,0,0,0,0,"Clean"
"14602",14602,"Cochabamba",25,0.886723229432355,0.852446749958175,0,0,0,0,"Clean"
"14603",14603,"Cochabamba",25,0.87073318266091,0.776001696867816,0,0,0,0,"Clean"
"14604",14604,"Cochabamba",25,0.87581256526221,0.749488489029021,0,0,0,0,"Clean"
"14605",14605,"Cochabamba",25,0.890425132068072,0.710121349561679,0,0,0,0,"Clean"
"14606",14606,"Cochabamba",25,0.908940688342453,0.928346005353242,0,0,0,0,"Clean"
"14607",14607,"Cochabamba",25,0.863844131494078,0.984196926909109,1,0,0.842,0,"VS"
"14608",14608,"Cochabamba",25,0.994174200360256,0.761853296573469,0,1,0,0.934,"BBS"
"14609",14609,"Cochabamba",25,0.913305998571982,0.749316162955258,0,0,0,0,"Clean"
"14610",14610,"Cochabamba",25,0.974476004710799,0.939176861214058,0,1,0,0.756,"BBS"
"14611",14611,"Cochabamba",25,0.914000753888744,0.730877552812782,0,0,0,0,"Clean"
"14612",14612,"Cochabamba",25,0.90023489590539,0.986018807411774,1,0,0.853,0,"VS"
"14613",14613,"Cochabamba",25,0.894240823473741,0.915432963696703,0,0,0,0,"Clean"
"14614",14614,"Cochabamba",25,0.908055240697777,0.789686371835184,0,0,0,0,"Clean"
"14615",14615,"Cochabamba",25,0.878984716510471,0.973325207759122,1,0,0.786,0,"VS"
"14616",14616,"Cochabamba",25,0.880100677062492,0.939499280575805,0,0,0,0,"Clean"
"14617",14617,"Cochabamba",25,0.913906072048475,0.902382702631995,0,0,0,0,"Clean"
"14618",14618,"Cochabamba",25,0.894353984100611,0.966957982264619,1,0,0.808,0,"VS"
"14619",14619,"Cochabamba",25,0.893111034206211,0.951629963462803,1,0,0.791,0,"VS"
"14620",14620,"Cochabamba",25,0.98231795667737,0.834520351878783,0,1,0,0.797,"BBS"
"14621",14621,"Cochabamba",25,0.879935958943091,0.955598980950964,1,0,0.82,0,"VS"
"14622",14622,"Cochabamba",25,0.981351191992224,0.782736826334472,0,1,0,0.857,"BBS"
"14623",14623,"Cochabamba",25,0.891077576237421,0.922928760836509,0,0,0,0,"Clean"
"14624",14624,"Cochabamba",25,0.875866527278571,0.768986002776825,0,0,0,0,"Clean"
"14625",14625,"Cochabamba",25,0.88557038392798,0.794555526226436,0,0,0,0,"Clean"
"14626",14626,"Cochabamba",25,0.98951070963591,0.865282525177135,0,1,0,0.921,"BBS"
"14627",14627,"Cochabamba",25,0.86657382444566,0.952900484028699,1,0,0.784,0,"VS"
"14628",14628,"Cochabamba",25,0.987818214653033,0.91441016185325,0,1,0,0.873,"BBS"
"14629",14629,"Cochabamba",25,0.903798095938681,0.986808291626025,1,0,0.779,0,"VS"
"14630",14630,"Cochabamba",25,0.893805372076418,0.909928066575305,0,0,0,0,"Clean"
"14631",14631,"Cochabamba",25,0.881221021257704,0.986345698939483,1,0,0.76,0,"VS"
"14632",14632,"Cochabamba",25,0.879307982962933,0.930388027275305,0,0,0,0,"Clean"
"14633",14633,"Cochabamba",25,0.977573381128085,0.790080245531605,0,1,0,0.755,"BBS"
"14634",14634,"Cochabamba",25,0.9107780967612,0.954418367003252,1,0,0.748,0,"VS"
"14635",14635,"Cochabamba",25,0.912234632517981,0.897472474969127,0,0,0,0,"Clean"
"14636",14636,"Cochabamba",25,0.890365595668057,0.821618599298377,0,0,0,0,"Clean"
"14637",14637,"Cochabamba",25,0.968240167473044,0.755273630524814,0,1,0,0.763,"BBS"
"14638",14638,"Cochabamba",25,0.976362961787787,0.724387472056209,0,1,0,0.724,"BBS"
"14639",14639,"Cochabamba",25,0.981733067435441,0.720466215536466,0,1,0,0.84,"BBS"
"14640",14640,"Cochabamba",25,0.976325630831599,0.916489513954429,0,1,0,0.728,"BBS"
"14641",14641,"Cochabamba",25,0.87743811646481,0.942382623161723,1,0,0.761,0,"VS"
"14642",14642,"Cochabamba",25,0.973591421347855,0.922806188737656,0,1,0,0.766,"BBS"
"14643",14643,"Cochabamba",25,0.975013341886552,0.875162354114746,0,1,0,0.77,"BBS"
"14644",14644,"Cochabamba",25,0.866250882943587,0.740809193212305,0,0,0,0,"Clean"
"14645",14645,"Cochabamba",25,0.90987946222704,0.944670978974163,0,0,0,0,"Clean"
"14646",14646,"Cochabamba",25,0.908759586873796,0.914676682189121,0,0,0,0,"Clean"
"14647",14647,"Cochabamba",25,0.987028018909741,0.840165938798933,0,1,0,0.849,"BBS"
"14648",14648,"Cochabamba",25,0.860484641004516,0.983864038710658,1,0,0.802,0,"VS"
"14649",14649,"Cochabamba",25,0.982905234750134,0.930638015050592,0,1,0,0.844,"BBS"
"14650",14650,"Cochabamba",25,0.890419492696937,0.912432347611037,0,0,0,0,"Clean"
"14651",14651,"Cochabamba",25,0.866044116197118,0.83247286087087,0,0,0,0,"Clean"
"14652",14652,"Cochabamba",25,0.887769011436405,0.733978242054453,0,0,0,0,"Clean"
"14653",14653,"Cochabamba",25,0.894386923925982,0.831588452704015,0,0,0,0,"Clean"
"14654",14654,"Cochabamba",25,0.902461480389607,0.858284441756267,0,0,0,0,"Clean"
"14655",14655,"Cochabamba",25,0.914174148434081,0.754772851524474,0,0,0,0,"Clean"
"14656",14656,"Cochabamba",25,0.912164782217806,0.942750403610043,1,0,0.735,0,"VS"
"14657",14657,"Cochabamba",25,0.862278516469657,0.967512064063711,1,0,0.817,0,"VS"
"14658",14658,"Cochabamba",25,0.879891248010248,0.821019995995855,0,0,0,0,"Clean"
"14659",14659,"Cochabamba",25,0.964615930754441,0.841050516236761,0,1,0,0.708,"BBS"
"14660",14660,"Cochabamba",25,0.877922491375432,0.794265369766747,0,0,0,0,"Clean"
"14661",14661,"Cochabamba",25,0.904489169271938,0.73029625811057,0,0,0,0,"Clean"
"14662",14662,"Cochabamba",25,0.889216998392486,0.984148464422023,1,0,0.877,0,"VS"
"14663",14663,"Cochabamba",25,0.885541756955401,0.925154659254796,0,0,0,0,"Clean"
"14664",14664,"Cochabamba",25,0.974814201038987,0.932207629264215,0,1,0,0.782,"BBS"
"14665",14665,"Cochabamba",25,0.86776044449975,0.725902520658427,0,0,0,0,"Clean"
"14666",14666,"Cochabamba",25,0.908023669283398,0.922651800856008,0,0,0,0,"Clean"
"14667",14667,"Cochabamba",25,0.891313461477847,0.960065394384213,1,0,0.816,0,"VS"
"14668",14668,"Cochabamba",25,0.978225020331487,0.863372534446378,0,1,0,0.776,"BBS"
"14669",14669,"Cochabamba",25,0.868288563748549,0.951956062626018,1,0,0.794,0,"VS"
"14670",14670,"Cochabamba",25,0.895697904497041,0.844996789003737,0,0,0,0,"Clean"
"14671",14671,"Cochabamba",25,0.872837347697517,0.726175493932718,0,0,0,0,"Clean"
"14672",14672,"Cochabamba",25,0.908456839705804,0.852345458118289,0,0,0,0,"Clean"
"14673",14673,"Cochabamba",25,0.876607350398244,0.748402279822907,0,0,0,0,"Clean"
"14674",14674,"Cochabamba",25,0.862833207354835,0.772569659080714,0,0,0,0,"Clean"
"14675",14675,"Cochabamba",25,0.876230239441742,0.737933682248694,0,0,0,0,"Clean"
"14676",14676,"Cochabamba",25,0.886937570245195,0.752218092720996,0,0,0,0,"Clean"
"14677",14677,"Cochabamba",25,0.87760035689429,0.824739172900844,0,0,0,0,"Clean"
"14678",14678,"Cochabamba",25,0.859828389264587,0.890220162489036,0,0,0,0,"Clean"
"14679",14679,"Cochabamba",25,0.911939169192602,0.858864222193692,0,0,0,0,"Clean"
"14680",14680,"Cochabamba",25,0.903828300097458,0.961415631640454,1,0,0.74,0,"VS"
"14681",14681,"Cochabamba",25,0.868551557726247,0.871457361121602,0,0,0,0,"Clean"
"14682",14682,"Cochabamba",25,0.980461782883285,0.758767230251772,0,1,0,0.806,"BBS"
"14683",14683,"Cochabamba",25,0.900373373375392,0.789151871103405,0,0,0,0,"Clean"
"14684",14684,"Cochabamba",25,0.980262737107712,0.733468765401346,0,1,0,0.827,"BBS"
"14685",14685,"Cochabamba",25,0.911896782866901,0.953279927516621,1,0,0.769,0,"VS"
"14686",14686,"Cochabamba",25,0.898421633386738,0.954068170513642,1,0,0.781,0,"VS"
"14687",14687,"Cochabamba",25,0.885361210593557,0.820397919351581,0,0,0,0,"Clean"
"14688",14688,"Cochabamba",25,0.894281476155168,0.893156669235358,0,0,0,0,"Clean"
"14689",14689,"Cochabamba",25,0.879780864631056,0.822796587886257,0,0,0,0,"Clean"
"14690",14690,"Cochabamba",25,0.982205497923135,0.901824873328219,0,1,0,0.86,"BBS"
"14691",14691,"Cochabamba",25,0.975472285421699,0.744788917470115,0,1,0,0.8,"BBS"
"14692",14692,"Cochabamba",25,0.875764372760711,0.959689547802341,1,0,0.767,0,"VS"
"14693",14693,"Cochabamba",25,0.86578553313762,0.988484355339692,1,0,0.809,0,"VS"
"14694",14694,"Cochabamba",25,0.889137783728576,0.842583980021705,0,0,0,0,"Clean"
"14695",14695,"Cochabamba",25,0.90390120826245,0.905022842642958,0,0,0,0,"Clean"
"14696",14696,"Cochabamba",25,0.971780910846182,0.914682275291411,0,1,0,0.772,"BBS"
"14697",14697,"Cochabamba",25,0.990129793954695,0.927613792264945,0,1,0,0.911,"BBS"
"14698",14698,"Cochabamba",25,0.888665044926461,0.845694071745708,0,0,0,0,"Clean"
"14699",14699,"Cochabamba",25,0.902460556687197,0.959557289263023,1,0,0.795,0,"VS"
"14700",14700,"Cochabamba",25,0.988936771308604,0.891715758802168,0,1,0,0.904,"BBS"
"14701",14701,"Cochabamba",25,0.900722161330924,0.713609525904832,0,0,0,0,"Clean"
"14702",14702,"Cochabamba",25,0.898897021162199,0.938798573444195,1,0,0.751,0,"VS"
"14703",14703,"Cochabamba",25,0.977822049478578,0.790689334852067,0,1,0,0.8,"BBS"
"14704",14704,"Cochabamba",25,0.975698876238745,0.851324281298555,0,1,0,0.785,"BBS"
"14705",14705,"Cochabamba",25,0.987014495530709,0.8053476874476,0,1,0,0.893,"BBS"
"14706",14706,"Cochabamba",25,0.868282047929186,0.882692571438527,0,0,0,0,"Clean"
"14707",14707,"Cochabamba",25,0.911207966479031,0.941848829542882,1,0,0.768,0,"VS"
"14708",14708,"Cochabamba",25,0.872908115131252,0.791916738705094,0,0,0,0,"Clean"
"14709",14709,"Cochabamba",25,0.863813410953549,0.944159659724095,1,0,0.772,0,"VS"
"14710",14710,"Cochabamba",25,0.990679595525665,0.928048119318599,0,1,0,0.913,"BBS"
"14711",14711,"Cochabamba",25,0.91096584136289,0.975384516640988,1,0,0.724,0,"VS"
"14712",14712,"Cochabamba",25,0.87278047266858,0.83386555391354,0,0,0,0,"Clean"
"14713",14713,"Cochabamba",25,0.974181491552874,0.797659055987191,0,1,0,0.753,"BBS"
"14714",14714,"Cochabamba",25,0.872090356167588,0.906495681296039,0,0,0,0,"Clean"
"14715",14715,"Cochabamba",25,0.968639766954299,0.869238502160623,0,1,0,0.746,"BBS"
"14716",14716,"Cochabamba",25,0.978688680890931,0.937832285263542,0,1,0,0.842,"BBS"
"14717",14717,"Cochabamba",25,0.975290857371198,0.726807679007666,0,1,0,0.788,"BBS"
"14718",14718,"Cochabamba",25,0.908827024056111,0.985896441836419,1,0,0.839,0,"VS"
"14719",14719,"Cochabamba",25,0.896958944369599,0.799313277214554,0,0,0,0,"Clean"
"14720",14720,"Cochabamba",25,0.909429532979364,0.94991725014234,1,0,0.812,0,"VS"
"14721",14721,"Cochabamba",25,0.990017014919536,0.867119060920092,0,1,0,0.902,"BBS"
"14722",14722,"Cochabamba",25,0.881683012641489,0.738781394527102,0,0,0,0,"Clean"
"14723",14723,"Cochabamba",25,0.890540676382793,0.99036289686541,1,0,0.827,0,"VS"
"14724",14724,"Cochabamba",25,0.873884404473985,0.978033369753776,1,0,0.898,0,"VS"
"14725",14725,"Cochabamba",25,0.970298748454747,0.838507944551784,0,1,0,0.767,"BBS"
